"b_Intercept","b_sigma_Intercept","b_hu_Intercept","b_Super_RegionPanhandle","b_Super_RegionPeninsula","b_A_Gag","b_M_Gag","b_S_Gag3","b_Gag_searches","b_sin1","b_cos1","b_sin2","b_cos2","b_logEffort","b_Super_RegionPanhandle:A_Gag","b_Super_RegionPeninsula:A_Gag","b_Super_RegionPanhandle:M_Gag","b_Super_RegionPeninsula:M_Gag","b_Super_RegionPanhandle:S_Gag3","b_Super_RegionPeninsula:S_Gag3","b_Super_RegionPanhandle:Gag_searches","b_Super_RegionPeninsula:Gag_searches","b_Super_RegionPanhandle:sin1","b_Super_RegionPeninsula:sin1","b_Super_RegionPanhandle:cos1","b_Super_RegionPeninsula:cos1","b_Super_RegionPanhandle:sin2","b_Super_RegionPeninsula:sin2","b_Super_RegionPanhandle:cos2","b_Super_RegionPeninsula:cos2","b_Super_RegionPanhandle:logEffort","b_Super_RegionPeninsula:logEffort","b_sigma_Super_RegionPanhandle","b_sigma_Super_RegionPeninsula","b_hu_Super_RegionPanhandle","b_hu_Super_RegionPeninsula","b_hu_logEffort","b_hu_Super_RegionPanhandle:logEffort","b_hu_Super_RegionPeninsula:logEffort"
0.604546091260787,-0.528193479701219,6.07602478847336,-6.01546975268935,1.13794224587592,-0.12154461241866,2.15341264991865,-0.335339319212041,1.36411724111653,0.297653676842051,0.517408364937032,-0.28036458385839,-0.280582532880216,0.89047788230686,0.88590106322909,0.0904828357486004,-1.91013356503399,-4.82149723405111,0.593783598138012,0.867351847015808,5.2660022708793,-3.08957000061034,0.607601015493359,-0.396721892114197,-0.0696794522809591,-0.00462746379898079,0.303400544750894,-0.154720616265606,-0.0498738007003973,0.2287148714112,0.012128413997961,-0.0255952182810386,0.350138876105889,-0.335645703711897,0.612516301240658,15.4720677820669,-1.32088441506099,0.273854830193241,-2.54848042172471
0.521255441067595,-0.537287954107842,5.99749859388149,-6.08369403440345,1.30800136694198,-0.157199239734557,2.06254066617756,-0.312687058795588,1.38943339350493,0.327634816061362,0.52562775132463,-0.304811454206579,-0.271270538378598,0.897228744857819,0.921857253962028,0.12120264137855,-1.87752760177337,-4.84891761898867,0.580653539306158,0.865599092504114,5.4650590127598,-3.10708573037361,0.559737628203086,-0.428758393619899,-0.0468531170836359,-0.00990843439562697,0.335308498860824,-0.13388993501094,-0.0615830507573257,0.22357284031791,0.0134331296107096,-0.0396846464543715,0.351043899126813,-0.319197827198444,0.917841480414555,13.9122151775606,-1.3109056053752,0.25145686680232,-2.46600637575986
0.589131524055416,-0.538559722442407,3.37501843377265,-6.26241731779023,1.34729599099735,-0.130729350022392,1.68725174570338,-0.262116210347757,1.30470947721658,0.262364889374977,0.496220232069485,-0.301316435982306,-0.266112711009391,0.90037100180133,0.906204872062908,0.0983905760363063,-1.9856222206026,-4.40815450957606,0.626148370002745,0.801945175704521,5.55582209223985,-2.9302972060726,0.657533119776735,-0.360479966002339,-0.0210038214471524,0.0237723804928472,0.342154593532697,-0.133857753963291,-0.0714540544060641,0.213626486522582,0.0175848720115537,-0.0561097506183826,0.354355090383393,-0.319767279732899,2.88767000193091,1.25230892841256,-1.03086738139013,0.0412099706056049,-2.24041012907272
0.798537052928822,-0.534506982653658,1.39591747026646,-6.43892437130372,0.965366624251428,-0.172732031720072,2.18955939038826,-0.337462985232124,1.38962926642484,0.34804806863008,0.509684072753454,-0.303964694106225,-0.289094237510443,0.872527084967113,0.936528682072855,0.148005132404496,-2.15613138512719,-4.86048787780881,0.632538199183186,0.872822371849179,5.11597940862879,-3.00363865959628,0.545036434451536,-0.43483817140664,-0.0415052105088238,0.0136514433516352,0.324631519904301,-0.128810445170485,-0.0355925082510216,0.240620160459352,0.0569920086913724,-0.0144207989949798,0.358326211776875,-0.322655710503828,4.98433824613858,-7.76749286270468,-0.879577261357292,-0.135795274120366,-1.60683313156306
0.718207162645923,-0.545683446685438,4.12664874409313,-6.31881234712096,1.05812225055351,-0.151386476370452,2.06646185271262,-0.324650048718921,1.70332297666849,0.291287770020825,0.479848729058454,-0.290475866578044,-0.292656002298776,0.868194588271288,0.93756360376515,0.109258285628606,-1.93237717438118,-5.01550331176663,0.59769273523383,0.909020735231827,4.86611307042459,-3.40160731993164,0.598687522826,-0.40025792520176,0.0187337588496221,0.0399697992240735,0.32877982538513,-0.148712973605934,-0.0324091506315763,0.247236729066236,0.0568679534742739,-0.0067039790953568,0.354895253685923,-0.318206659653863,1.67595794707499,-12.004402835467,-1.17119260630883,0.211264740890693,0.988512614602914
0.591680004135865,-0.539896694785147,5.76750975038872,-6.03266071876455,1.24332682341157,-0.168701232253091,2.42028810419711,-0.38602500441932,1.7187239549439,0.319935679790444,0.492671935756984,-0.304831003973288,-0.290568777397084,0.879195818517816,0.935962080267124,0.127079881782387,-1.54787141701804,-5.14323880296927,0.530513705361745,0.931852157714782,4.82727995622691,-3.52946389642111,0.588028630992417,-0.408176866775645,-0.0313372415688337,0.0377306305415274,0.313722156267983,-0.130324324585292,-0.0283399703624798,0.245196108193391,0.0281774224551455,-0.0193264073694303,0.354937478072052,-0.321379530246359,0.511322592581495,-12.031627211945,-1.34155498228607,0.346465836081898,0.0531991854442002
0.539130109254959,-0.541965653644382,5.54187283228775,-6.01635709641563,1.24381240359742,-0.160959782853983,2.41435413025147,-0.383301752806749,1.75680917152368,0.325299699192609,0.493729434242408,-0.305215939990279,-0.292461200900467,0.882335572626257,0.952902648333904,0.134538166392793,-1.86836056546664,-5.11821988515596,0.582199446074771,0.923951078151105,4.96445821633724,-3.50656434261444,0.567563663149906,-0.423879689421051,-0.0251757088195635,0.0349554820844508,0.316458677474316,-0.13551347622157,-0.0326560813958742,0.247019564276181,0.0235658750990699,-0.0210531880110785,0.353800373046424,-0.316302268442156,-0.0204015637005567,-12.4164836572697,-1.27886971663653,0.348933071838795,0.126875271352815
0.512033623581045,-0.538273274466018,6.06039292795444,-6.35046517243755,1.11187415770801,-0.146912638518604,1.88039520747627,-0.280616161894958,1.25670403479514,0.316082664886387,0.538235268011377,-0.296088430369991,-0.286353916092277,0.903953484205051,0.904748694097473,0.125928488673043,-1.853890077333,-4.38570449702429,0.579143421909965,0.786942813531924,5.62027690084022,-2.97120925014928,0.578444864052407,-0.390305982967491,-0.0155354640112764,-0.00497275528478491,0.320754193882372,-0.140132779793972,-0.0406034708752229,0.235818894303748,0.0316256278850277,-0.0304253684883556,0.358584487292777,-0.324403611116702,-0.520688913322219,-9.41805263394849,-1.34481990366011,0.406923317520888,-0.690386224417329
0.511867514739446,-0.532702510076343,6.72101361883236,-6.42936132723995,1.19788726756373,-0.148888786811234,1.87002377092749,-0.281037295642799,1.15994733806532,0.299243530472975,0.532554546061191,-0.305325395119506,-0.28420361929748,0.90843652268149,0.885666652153936,0.132553791747965,-2.09313281763545,-4.55017909861312,0.624419898652453,0.814099266819557,5.48161597634355,-2.98972678161989,0.578074432626118,-0.403151237491935,-0.0225813404481407,-0.0194822850555433,0.322741132134426,-0.137400727977888,-0.030934111555436,0.236128033630744,0.0463196395756087,-0.037023970000183,0.354789007904966,-0.326068291174952,-0.715387861930988,-10.4141962996178,-1.38591048051265,0.410248013218182,-0.0232678550071908
0.63746098172513,-0.53879732112627,2.18614201254947,-6.40642713641373,1.0664248835171,-0.163698329335639,2.31043821902238,-0.366172835181406,1.25999260427159,0.27345389346593,0.50822459513286,-0.308110061052796,-0.274911268239172,0.895054520986592,0.933168805679383,0.145215704320215,-2.21014736155776,-4.93478158062231,0.658306101193664,0.894211722941735,5.27303539891286,-2.98344144585978,0.640204698343353,-0.353926613955159,0.00155918694945778,0.0209097774362432,0.34063245697125,-0.124164039115463,-0.0477530487148025,0.224482269625915,0.0441868110813633,-0.0284461544962045,0.354491231445607,-0.321769136775266,5.0738163972465,-0.8803050173192,-0.972957703784521,-0.134972280681096,-0.777375207870293
0.58843850172612,-0.542449558935508,4.32256805830743,-6.19611532206991,1.2307382909375,-0.155242480487648,1.58555947652114,-0.230933349481849,1.28280240275744,0.300421650043669,0.522664604811558,-0.3106016294102,-0.276872960958617,0.897767212907999,0.958387252784317,0.121630484462473,-1.33477933702409,-4.21785829352119,0.478399346538233,0.755986223085896,5.57131136316377,-3.08476668323119,0.602746342948622,-0.412396618973236,-0.0774407567438876,0.00263342089031792,0.344414556820763,-0.131397289958044,-0.0664200030748437,0.236756886211995,0.0157220754662632,-0.0364698755474835,0.359906806306294,-0.319786457400382,3.24893572397444,-15.8645492354342,-1.15826844641869,0.0359868749694549,0.856958505309641
0.555954271693107,-0.545090389285486,3.09538113127084,-5.96527097578614,1.12593264827724,-0.16343249813068,1.44673139968685,-0.205830628697213,1.38624965299758,0.294684289783769,0.516767778069046,-0.295940680651213,-0.279666293896483,0.89841525441559,0.898136920196734,0.150762934480521,-1.51873257906392,-4.22807429633664,0.523460767598986,0.762711603327582,5.39581387555061,-3.02870782118337,0.629411542217927,-0.387013964469462,-0.0543132691788613,-0.00269449591907496,0.330522055894017,-0.130821817450404,-0.0494274218491776,0.226838241796238,0.000320262498807341,-0.0338258640380225,0.356790938285724,-0.318738540669077,3.60859075707278,-18.4006964506514,-1.021584855312,-0.0287401862689996,-0.373625927234442
0.660693026164726,-0.540689028334612,2.78026348200884,-6.09933273283042,1.0452787860425,-0.164863436840986,1.77051215573814,-0.272917260263958,1.39930233229493,0.279060223733223,0.527708320153485,-0.30295398947015,-0.251148522958386,0.889608705379731,0.974436019945715,0.14700857380862,-1.01730897849099,-4.17809706203333,0.420910258205304,0.76162654506309,5.15548865175436,-3.16321281031723,0.584613169325699,-0.363710504719512,-0.0670684673790627,-0.00114073999132189,0.311329079195451,-0.13816509438632,-0.0524985164355036,0.201492545899005,0.0211106467038407,-0.0226126593780977,0.362632049963945,-0.313734212697486,4.02610611894599,-18.2928275838056,-0.970723708413121,-0.0839966321229899,-0.56288128871615
0.629976335578107,-0.54617600527574,0.562502144569018,-6.4207541874525,1.1731364395093,-0.158991577312074,2.1554458926137,-0.343572611698589,1.47462536349022,0.28081866624327,0.492894880687936,-0.305318780803473,-0.27646858288785,0.887728228232539,0.963723945159474,0.141717686120439,-2.48583479956683,-4.56995119025961,0.709744714308571,0.826314335822119,5.15532965326051,-3.21698991252067,0.608427345423773,-0.38582171588947,-0.00283704859902348,0.0300300309863627,0.328522729732608,-0.138172273439454,-0.0775398117307236,0.237049076280325,0.0495688270584485,-0.0280402226437145,0.372852705365249,-0.31261754097886,6.9540809585062,6.27621427412836,-0.750039958239963,-0.376173144008006,-2.69627209433025
0.668561440593843,-0.547622263317918,-0.865476717804126,-6.16145055271143,1.05215144745202,-0.126295694325934,2.50074396813508,-0.403947356183155,1.59451657357958,0.303737732085305,0.502054864375336,-0.297768773480428,-0.25777640367421,0.875838367380664,0.891631489392239,0.102075785209974,-1.84389596040854,-5.22388931858365,0.587231003757416,0.947871710258092,5.17781769977329,-3.2696870476212,0.607364219952329,-0.397738168741065,-0.0617844320091549,0.0124036810271559,0.329132777756098,-0.145824707447141,-0.0669998757333509,0.196360642731947,0.0268665093910716,-0.0115809025761754,0.364846065609228,-0.307742445902976,7.50871882037947,6.83661050447121,-0.587397622581388,-0.452715812248833,-1.17997919215332
0.714610960996344,-0.538571904988958,-0.587316368899112,-6.50366537792443,1.06864257874895,-0.151430636123438,2.20570631818714,-0.351081117862156,1.42593400957043,0.286255852484671,0.491919030375397,-0.310155149978951,-0.281688765630739,0.880663895942806,0.931169919035584,0.11630399032967,-2.73139745536301,-4.72390060846163,0.758618805577711,0.85713112799045,5.37752881591344,-3.2162763771885,0.616581463046654,-0.374926356377637,-0.0278158781557546,0.0313473475481443,0.335977770099678,-0.129862301408575,-0.10626777161354,0.229152509569184,0.0490785470073468,-0.0173426932620767,0.364833923461061,-0.319228190794364,8.62299434325912,4.56723520680907,-0.625078804601401,-0.556575396387013,-2.00328073568341
0.804415012936184,-0.542717928464531,1.66217566452002,-6.37498555458287,0.815817350410493,-0.184228901501856,2.14285013873769,-0.323235780630236,1.33931551346587,0.34163013722952,0.523051391156946,-0.311874928014785,-0.291767651263392,0.872790715999783,0.997559125037172,0.168676498926162,-1.59599534984756,-4.97747291744125,0.515631279626468,0.889298565748161,5.28162519454219,-3.00810941744521,0.541297597833133,-0.434394576108277,-0.0179343907568783,0.00148662480388522,0.317163633271646,-0.117001260277826,-0.00937373177018493,0.232155068314873,0.0469262122706387,-0.000590356719808933,0.347638267785934,-0.313340996673701,5.31761185797927,-0.970851494331929,-0.894886608196474,-0.178081680549138,-0.42772477890886
0.836512486854353,-0.555929168891155,-0.000135723064165205,-6.40923499882815,0.936662286679084,-0.176902449707793,2.57613108060836,-0.414696105579034,1.36717941099158,0.321701040876561,0.521956022151585,-0.305862524570758,-0.279171887942193,0.871738877842418,0.925770618803449,0.147361576564973,-2.52630953155058,-5.2111222991656,0.692714955205565,0.940257165488161,5.20249154544165,-3.12256279777514,0.514983878189874,-0.427728507718267,-0.0886363833393199,-0.00331669999979417,0.315006087047044,-0.132609451364039,-0.0521530373506576,0.231916886242289,0.0543026995668847,-0.00869487941151592,0.382169418831798,-0.306084529938572,7.19801337612165,-5.82920436038774,-0.617890950142215,-0.485972504042006,-0.830841165141052
0.700003453275141,-0.54239449608916,0.990153242584119,-6.16255728446346,0.941454838417733,-0.153335845472359,2.70852227949173,-0.425782206860275,1.4083102687842,0.355135586714316,0.523059752030093,-0.324341090722242,-0.285712063674983,0.876558302916295,0.934459089257576,0.116422068963198,-3.03561855411878,-5.43886674316892,0.77562986465985,0.972296796978345,5.35897853201846,-3.08058368615745,0.48035433833706,-0.444779423951672,-0.0796479597764784,-0.00552512515029094,0.332293504818566,-0.106344665086518,-0.0213757724461955,0.230407393396002,0.0290202231298889,-0.00491919580225916,0.369191065522595,-0.313861065304191,5.91172722958905,-3.45697308304359,-0.714523541050293,-0.35823135618335,-1.24255368632137
0.646199496854416,-0.536110499591836,0.882742268388125,-6.15297383397822,1.15136790040278,-0.167692344780945,0.683736651055223,-0.0764128932174181,1.37596162856615,0.255268957393033,0.492863457741669,-0.316555032415973,-0.264320516604234,0.893443386411285,0.947600787166241,0.132928923006004,-0.604601417427015,-3.31840194347622,0.367984679983198,0.606116679171166,5.21755435892571,-3.11410092311852,0.638058096739109,-0.339429538036086,-0.0460809603703683,0.0419069923137183,0.308738429280126,-0.12454990155836,-0.0892480539481092,0.21232180244674,0.0169824610264777,-0.0335395481792699,0.347949834327492,-0.325085049033066,5.86537840122978,-4.05679724505803,-0.798109674068645,-0.250187121387069,-1.58475939204406
0.818719976276308,-0.536414581775525,1.73277315909091,-6.05711298894622,0.883561891533323,-0.184770001427195,1.16187147617044,-0.143142019277865,1.24303804175954,0.287783601882307,0.510533389370244,-0.299745362157653,-0.286178312324362,0.877022640209961,0.975040096441541,0.156060957422741,-0.326085488610547,-3.68873150899621,0.29308604135497,0.651264018119928,5.28258378637404,-2.99982504803068,0.646932877337935,-0.368694340907204,-0.0117459935617349,0.0083166072831137,0.339399166211873,-0.14252967406571,-0.013509595213331,0.235868523902849,0.0121738026938797,-0.0079323767742061,0.354280005991991,-0.318401126757192,6.08136994414929,-12.4464036080095,-0.824402601502992,-0.333875648363396,-2.66991487309703
0.615047509993961,-0.528761264767651,1.00122382757261,-6.77626090896436,1.05372423038902,-0.15412089642342,2.4906469758376,-0.409403104170358,1.36661314948596,0.287267842710181,0.516339628731046,-0.317689003252437,-0.272191125739806,0.893483775642966,0.963986502671997,0.130974389069856,-2.65559832238394,-5.27671023932899,0.756411078977321,0.966416943622978,5.72605388265911,-3.06047478512361,0.617299522830202,-0.374713788040143,0.0134335019752201,0.00492501550206757,0.371819584258622,-0.11522136392557,-0.081445291414194,0.219978441590742,0.0567584592932296,-0.0242325336226642,0.351413205919741,-0.328490272570219,7.00182628443705,-13.1562823796915,-0.752874825460541,-0.41209000928164,-1.23548591936965
0.580824878528546,-0.533314052207955,-0.0910886576000216,-6.00842584222304,1.20127614465923,-0.140579429046362,2.77742869682405,-0.451742867901082,1.26081294493222,0.293119137818614,0.5040351572137,-0.308209211980181,-0.280920094604467,0.898475877120606,0.909343869860578,0.100325092947345,-2.74818001026602,-5.542703328872,0.739124716038928,1.00904273115619,5.58339376281089,-2.94292090637769,0.592452412853021,-0.370351085298133,-0.0487900096177387,0.0235690361672888,0.334648699532186,-0.122582067677774,-0.0678662006608073,0.22814269868211,0.00198493776770776,-0.0402109433817509,0.340646269838705,-0.330836957122064,8.10529197337347,-9.42199745249548,-0.678544375680691,-0.496468476263183,-2.41371197398215
0.726045240109258,-0.548344608198405,-3.7776220389172,-6.57689573903046,1.07897080715387,-0.148186243695563,1.50733062210147,-0.217803953228756,1.27926049197404,0.31641066035637,0.529665449913181,-0.295484565995217,-0.277066343628677,0.88584854247152,0.964032723440039,0.116983052909124,-1.47893469184863,-4.17427544161187,0.52954669574702,0.74689246983455,5.53120299198917,-3.02729839091991,0.588705236039742,-0.429095334899681,-0.0486526404332289,-0.011333556295103,0.317838116702085,-0.152508005409255,-0.0775144693280848,0.230453703254698,0.0432722652646064,-0.0251009987767982,0.362697556973606,-0.314456779182694,9.40165508308679,-4.88318875766392,-0.312238281635154,-0.63084364224174,-1.75186978373864
0.512557044386519,-0.535125455420278,6.42321000259834,-6.31078985918449,1.2488118327217,-0.10536020633021,1.72746647589081,-0.259670046521736,1.52017794078735,0.289690693364915,0.514204945017105,-0.306487752179246,-0.291823931615489,0.893219127743292,0.863566663157786,0.0859033453055417,-1.60529793020822,-4.11251236015205,0.548025973347518,0.741179080795114,5.42342724911915,-3.27276425447886,0.625699587062114,-0.376544694053082,-0.0264441210229551,0.0169280505265274,0.341527982616998,-0.132453038703246,-0.0288730869942391,0.242665020545162,0.0320067748465617,-0.0301651406326597,0.340091352521783,-0.324917304799561,0.678954485209254,-1.4556786646784,-1.43508257425076,0.352662666986691,-1.74300397365987
0.571720007595339,-0.553552198404972,4.44341464102657,-6.10754897732068,1.24065042964456,-0.182397921740977,2.16134698639339,-0.335943812936775,1.42044166159804,0.319542551521976,0.525958085964046,-0.280574334266334,-0.270329624915508,0.89486881429439,0.994878647541931,0.147074732575448,-1.55634535125052,-5.11497118298145,0.514817981111103,0.921359869450071,5.37999184147119,-3.14683214360356,0.549771927694185,-0.426951458909829,-0.0471744469734742,-0.0162207029278797,0.296538876244405,-0.158201504374431,-0.0361281933612582,0.218389385247527,0.0141233825750367,-0.0362915635405873,0.37318128082113,-0.304373021042264,2.72168117295939,-5.79998992498166,-1.20212533947979,0.114575800599957,-0.909159526758704
0.519758908726427,-0.543462985411466,4.86807493801196,-6.06168344167591,1.23257141701296,-0.192297726014118,2.5921772894383,-0.411860504553323,1.35227102895153,0.343947468600515,0.53854403060963,-0.279425239215885,-0.279940492470771,0.901779175238439,1.0188758056907,0.179497181330112,-1.93458462708617,-5.12257507381468,0.584127002326246,0.923202463902138,5.31402281739151,-3.17536742758397,0.551070729939216,-0.434207204837922,-0.082501985874341,-0.0127196398531594,0.29155886041432,-0.159345146580617,-0.0362752546210902,0.22676741387111,0.0116347486301756,-0.0363831719425461,0.368454411130109,-0.306943143730738,2.48501212425045,-5.95562868518263,-1.18412108040312,0.067304884310568,-1.52069172191683
0.638705810634551,-0.546855445169993,3.59747793456571,-6.03874500534141,1.23633279776271,-0.213203923366369,2.28730665531789,-0.352618820157182,1.42058937998751,0.345197442584981,0.529201134619027,-0.284382203542685,-0.277865337361887,0.888417957568514,1.02688209145383,0.185812230223077,-1.72806634988681,-5.00024697595158,0.551757986495242,0.892290059463533,5.45344557828687,-3.13691586311252,0.566710119721458,-0.45037811177292,-0.0499299099120082,-0.0201618411830504,0.309330313170183,-0.152801648603975,-0.0317442308003045,0.227421354618512,0.000922827731235099,-0.0352234744834723,0.365544623866478,-0.319274338915229,2.96456732776186,-5.56948900844222,-1.10826073181427,0.0730072729616643,-0.44169585649706
