"b_Intercept","b_sigma_Intercept","b_Super_RegionPanhandle","b_Super_RegionPeninsula","b_M_Gag","b_M_RS","b_M_RG","b_S_Gag3","b_S_RS3","b_S_RG3","b_Fishable","b_Gag_searches","b_RG_searches","b_RS_searches","b_logFIR","b_sin1","b_sin2","b_cos1","b_cos2","b_Super_RegionPanhandle:M_Gag","b_Super_RegionPeninsula:M_Gag","b_Super_RegionPanhandle:M_RS","b_Super_RegionPeninsula:M_RS","b_Super_RegionPanhandle:M_RG","b_Super_RegionPeninsula:M_RG","b_Super_RegionPanhandle:S_Gag3","b_Super_RegionPeninsula:S_Gag3","b_Super_RegionPanhandle:S_RS3","b_Super_RegionPeninsula:S_RS3","b_Super_RegionPanhandle:S_RG3","b_Super_RegionPeninsula:S_RG3","b_Super_RegionPanhandle:Fishable","b_Super_RegionPeninsula:Fishable","b_Super_RegionPanhandle:Gag_searches","b_Super_RegionPeninsula:Gag_searches","b_Super_RegionPanhandle:RG_searches","b_Super_RegionPeninsula:RG_searches","b_Super_RegionPanhandle:RS_searches","b_Super_RegionPeninsula:RS_searches","b_Super_RegionPanhandle:logFIR","b_Super_RegionPeninsula:logFIR","b_Super_RegionPanhandle:sin1","b_Super_RegionPeninsula:sin1","b_Super_RegionPanhandle:sin2","b_Super_RegionPeninsula:sin2","b_Super_RegionPanhandle:cos1","b_Super_RegionPeninsula:cos1","b_Super_RegionPanhandle:cos2","b_Super_RegionPeninsula:cos2","b_sigma_Super_RegionPanhandle","b_sigma_Super_RegionPeninsula","b_sigma_N_scale","b_sigma_Super_RegionPanhandle:N_scale","b_sigma_Super_RegionPeninsula:N_scale"
4.00300683666208,-0.227701286831308,-0.325310865827588,2.85810832628046,0.129358390770902,-1.5166497153155,0.365139547000707,0.0373614368854878,0.407331502881099,-0.0828476974622551,-0.272981715270788,1.72838084688589,-0.296509507283096,-0.0832375230699182,0.545747627115314,0.189837563432892,-0.38698243377936,-0.608759884429497,-0.25330638112684,1.34875859367105,-1.41996561963007,0.32911312423874,0.65979072796757,-1.59876629120517,-1.15831707199695,-0.276514556464579,0.0908619028269071,0.0505716175067367,-0.210248212773851,0.288890173662697,0.28303734453385,0.298188088381994,1.69782714459437,-1.6342127609544,0.870304987283759,-1.59697495422281,1.0288435596523,0.590117897410474,1.20044553578616,0.103624476567268,-0.449852313741302,-0.0402658820009764,-0.520960360957469,0.0912291575968269,0.435782994845324,-0.188855246645208,0.764781124972517,0.0616626131116199,0.108267160660638,-0.0463025230026869,-0.605462700539975,-0.749433212113915,-0.217967227205857,1.30830077658525
-0.416540990751196,-0.0953710771890723,0.959142662687754,-1.55459947089926,1.06558405183125,-0.449299982113646,2.34292153869436,-0.0142629463588262,0.297352991826111,-0.374160831110032,0.265800603726141,1.04340203354862,1.41039782748089,0.345711654425961,0.851888122683363,0.277875764920777,-0.0867667807959797,-0.0594791019071987,-0.1411366134817,0.433204940220934,0.785698958389324,0.474629755630726,-2.43324625670012,-0.267665773240022,1.48910974999208,-0.25155543416105,-0.353460836902194,-0.180955069274444,0.467830010877724,0.066838131114459,-0.308173481797805,-0.277582543831318,-1.07560604829997,0.304132579786694,-0.320289089161472,2.48899197287408,-0.450453609293738,0.0145172960492502,-0.215405205895568,-0.0560973418565212,0.469140446027641,-0.271922518983636,-0.399412213927535,-0.093246648317868,-0.0663350271759998,-0.631648799379774,0.0101336022071154,-0.0973691641238399,0.329097572475648,0.0219595524062679,-0.449306326303626,-1.09881956931004,-0.357239916725008,1.01751542249412
4.4135391597128,-0.243575686254922,-0.77861072338446,2.37861764581565,0.465545010628271,-1.23058274762129,-1.0514531970302,-0.0903630735640989,0.365851069959943,0.279091309746922,-0.545318454217303,1.86855704114782,1.08791295189587,0.461938482210231,0.423448967349979,-0.299437975651482,-0.530218599151324,-0.549629988282448,-0.485304780873794,0.14313924136652,-0.506891218904797,0.249437567357639,1.3472348424513,1.61219983323593,0.147687084205333,0.037760784245493,0.0426379417086983,0.112227668671152,-0.353085177786791,-0.371754144114201,-0.0948890180925373,-0.548102716781936,1.02703577611172,-1.0819314767077,1.30971185825643,-2.02396203095195,1.48215589851884,-0.277922459698875,0.880466746218849,0.282435917801236,-0.295345658863631,0.632122119124882,-0.207178488952461,0.517600717147079,0.599392995870848,-0.269415206237963,0.71091104429683,0.195451907598699,0.276384529809613,-0.227097930523406,-0.481992101310835,-0.132143219173754,0.0926035134177213,0.324938991450498
0.223401725645425,0.0910268311784951,-0.905957512894434,-0.798794398448453,1.64309324225731,-1.4042753603613,0.984256515032293,-0.0735716360252763,0.547150538449653,-0.159879646574787,1.26727456325681,0.788416014133851,0.959344494311232,-0.923810452864854,0.770001173826055,0.432580130364022,-0.4915251402442,-0.184263462749963,-0.355206289041913,-0.858906705061982,-1.48186914872521,-0.039364206382739,-0.247762481911824,1.39609184619444,0.402883777115988,0.0225213500967319,-0.0380934935252132,-0.0752739303735645,-0.0114325459798422,-0.19749713217251,-0.0680116971522278,-1.3620999406913,-0.420574373778277,-1.05597241614266,1.09151738895002,1.19772598599845,-0.259314021899489,-0.0717201725811601,0.57855408273316,0.295550285073718,0.21533619925931,-0.191613289289869,-0.335282749618638,0.108974839899272,0.290459099290686,-0.513825687994,0.37618262689514,0.29507903301686,0.34980030182199,-0.11611925310896,-0.631026483290341,-1.16559456033953,-0.564184697291925,1.03657232177613
0.2253981433958,-0.0794560967400921,-0.388713829883663,0.344122997232359,0.731857252898704,0.113993069402041,-0.422372508177478,-0.0237446628848708,0.0763578760119101,0.104796755584263,1.52876780308872,1.69571945765432,1.45275712352614,-0.343142398367664,0.677625390738435,0.185086086916188,-0.527169373921281,-0.400030647383418,-0.288039023211245,0.342285228376433,-0.229069075488437,0.793023870467877,-0.788381684001925,2.19787483996435,1.51854588389783,-0.0981501369004885,-0.148902456937397,0.0564545477061186,0.0563242729427186,-0.343513234116772,-0.296830327904142,-0.155416048669208,-1.80743274980998,-0.714450102319249,1.13388123128085,-0.97051836283593,0.282423459197228,0.426788653144856,1.80021521030269,0.0956796731333098,0.203357405856289,0.0578298792975445,-0.629802790739173,0.407692402079075,0.542288842653022,-0.226087780797921,0.430723657242963,-0.0405611211156861,0.206167488358264,-0.219085052532615,-0.457990283385242,-1.27764822366672,0.340273224832983,1.12395294825204
2.66849018008626,0.00629707288578002,-0.948465556571978,-1.09806909853915,0.53780548997366,-1.5261923794198,1.24942413972787,0.0755668929014508,0.453910353477207,-0.240449811242225,0.0253561614997643,1.08096063378697,0.698973465976199,-1.00624269924459,0.676177855644627,0.263166043196537,-0.467971164621657,-0.505464606060303,-0.0691565759217162,1.95539894605058,-0.904686311991822,-2.94981197907417,1.0608520487727,0.277710029965717,1.20954892625968,-0.561730234425782,-0.0509732578467074,0.790925889613106,-0.181193388587957,0.0725257289224324,-0.209931607123675,-0.241521797862645,0.849262484108565,0.23594673657399,0.346110395733244,-0.435647570517212,0.487609281901087,1.66087667910162,-0.054883781665827,0.0798947770464405,0.146827438212636,-0.302726445520152,-0.119544521002487,0.200611544849635,0.29567057543503,-0.0784782190067635,0.416991358935902,-0.0210180067308822,0.0787832123126461,-0.206814469574908,-0.712950480693024,-1.13284508454818,-0.677960103612467,1.34062486655051
-1.64633128652181,-0.0907483135005394,1.69746727116875,2.70636813980393,1.08429244307356,1.58840618111709,0.939673754671386,-0.0149116064035039,-0.174511504718053,-0.221095243091861,0.275324487902191,2.5048680784468,0.691673127384122,0.40019141176973,0.965987878943467,0.37219624602726,-0.074657905537167,-0.30014950606931,-0.402487554481044,0.575100835988082,-0.100651806355745,0.667217725961329,-3.07198901850695,0.144636120046117,1.2355925881094,-0.272991593504228,-0.290718289404954,-0.145130649143204,0.44473329598394,0.0800128518725237,-0.158700394671232,0.847454475286219,0.419085687811228,-2.37616545307799,0.457347893698455,0.915029146091306,0.732490735150479,-1.30674401690402,1.00653551890116,-0.0888449735035422,-0.224278765966342,-0.199804178222404,-0.843981172519818,-0.240453197050518,0.104589467674762,-0.39751747022774,0.383090919622705,0.324603886258573,0.378718881204969,-0.193041222969255,-0.937091615161275,-0.478233245627581,-0.808389078756016,1.31639671983102
5.67335222044517,-0.159533297612885,-2.05928268968729,-1.40965557552592,0.605276688673856,-1.81005646447078,0.26313253294657,0.0313796989152824,0.628088519476331,-0.0474581866564731,-0.242237387918411,1.30401572266551,0.816779665166586,-0.98715844632881,0.374837441810658,0.27259727243051,-0.423073421650784,-0.302120089940572,-0.126441872232552,-0.138772019464097,-0.859981062767746,-0.629824795331483,1.16012299139967,0.692598773320014,-0.111441348823096,-0.044931874459679,-0.0430377965842967,0.120275251219324,-0.358654743931926,-0.0226848555919638,-0.00380960508367041,-1.72613848126205,0.266555329221074,0.997473142132631,0.641861226865783,-0.534216496459994,0.231711433348358,1.40052578715819,-0.16185986722271,0.295810873287278,0.259664571060648,0.0170422343290991,-0.196799935421469,0.372736299253522,0.264566820088568,-0.302869266089121,0.111440599966644,-0.122497731119249,0.20437104719998,0.110825398887269,-0.420690660768655,-0.109184362839578,-1.98416074488476,-0.111145889138298
1.15555264623852,-0.0909754222400823,0.912070584056567,0.27275610030743,0.236740912574083,-1.45337831097143,-0.457841908051429,0.0610895078584696,0.521723836268483,0.124455901795338,1.24090584646139,1.72806938361894,0.96573531173013,0.398476685034793,0.600440288299752,0.0768745346404225,-0.364701628091255,-0.0953502371499182,-0.164664184923478,0.495689206417271,-1.25849188019114,-0.252201319327695,0.80350770438336,2.02478785959999,1.3038859057626,-0.183130748006626,0.0461220447340452,0.137587654362181,-0.319499711401268,-0.340499651362132,-0.261411953037607,-0.730389239273562,-1.86262252007084,-0.618626343241006,1.1057755737566,1.05465838764162,1.44899374261005,-0.955795896851611,0.85641203161704,0.061407077015802,0.205533519602885,0.0612133961555986,-0.381825660467182,0.23753097657554,0.34657732248707,-0.714771694585133,0.240198399688402,-0.0179231067089946,0.0356688975905219,-0.140323421565517,-0.680221627605308,-1.49417172752382,0.131532645702072,1.94508179272338
6.51930614310632,-0.243506574235093,-1.15462973007917,-0.424733865472912,0.920528325919612,0.791548055675497,0.769450500169628,-0.0258016529056729,-0.177119301735082,-0.131338408721498,-0.699482950903022,1.90426976920196,1.65607293209417,-0.358114322729307,0.272121806872728,0.223849914317846,-0.308176476342286,-0.533320564101051,-0.442355655378024,0.941875469053862,-0.125304327519992,0.114164371409827,-1.12241633260723,-1.11033751450985,1.01309311654787,-0.310097051848801,-0.187361740084086,0.0208508841223596,0.372611873043522,0.219093460352505,-0.212213346342379,0.494871843508694,2.11982581779269,-0.695928807352219,-0.284119762064608,-0.669522468391172,-1.07091153190547,1.14709931376921,-0.0110701838010509,0.111761680541314,0.0360215686730741,-0.114708263250754,-0.408071516837639,0.129908285518004,0.181930363334385,-0.229418736082161,0.633568690416571,0.441683786095477,0.520785609384387,-0.153579318241488,-0.266526102950752,-0.218068849138597,-0.18898121481823,0.110577834012718
-0.534147568648679,-0.255115009903028,1.36464935674625,2.80932736466699,-1.73198112903432,0.642323155218813,1.01193750168635,0.441699913960843,0.115712514106933,-0.204678371880052,-0.731499444364325,1.95914754154863,0.70732884766984,-1.02169902042508,1.04299947251632,0.23973493831687,-0.22927408285189,-0.415553917057085,-0.306964968677528,2.37035610941374,-0.444728398684651,0.695188187209721,-0.417839548843455,0.708576964473468,0.448690437551494,-0.563438495226388,-0.165924933172337,-0.202719826339141,-0.0485891049658267,-0.0751500888050784,-0.0368370992136314,-0.211884265135871,-0.435584374631887,-1.01945056724532,1.20764219392629,1.02264561134133,1.51098318866475,1.02405727099373,1.52122841700584,-0.0931794293300905,-0.246142772952679,-0.169471221771998,-0.781091206713339,0.01766538035162,0.35783232251908,-0.207507275367707,0.349957949923344,0.138054993261684,0.335278040564305,0.222987779291777,-0.533861806619225,-0.181055746754324,-1.98608676386312,0.28035223910561
-0.335150183083316,-0.363119936242437,1.40709579666411,2.54491664848641,-1.28628190041074,-0.0313349520107269,0.698600172078599,0.394175250206315,0.230139322772692,-0.168267635128596,-1.34975534606567,1.50622757728436,1.19463810788206,-0.859586422250067,1.09371958256259,0.339241746145912,-0.21612590189103,-0.452861437874001,-0.408615882480023,2.64788216647961,-0.0268922704851219,0.162375776165625,-0.861439531905934,1.35336229538957,0.696118221436432,-0.584144584272792,-0.18706655444258,-0.137250083522711,-0.134342341374148,-0.0930092568770392,-0.125107285317157,0.220081682710695,-0.623750171044865,-0.34131425050921,1.25081292536511,0.674399426942264,0.721466033593638,0.883152293356948,1.72101109998014,-0.211940205801357,-0.184316973117792,-0.169714917331244,-0.456503913147478,0.0788121982065496,0.183576498705478,-0.213809382547159,0.232860288353826,0.122001419022056,0.313815983367243,0.253108528351861,-0.483205869360329,0.0188550963561025,-1.69791349459336,0.591688176182784
3.03439082838084,0.0993311033137866,-1.37932162021288,-2.35964994879893,1.64379681536875,-0.587515233771294,1.86323714177934,-0.105489330617392,0.450196927753916,-0.365975641694447,0.862006232554827,1.99355182016694,0.519024817548687,0.441055906932046,0.43166367256243,0.673904546523071,-0.282939471230137,-0.12661788135725,-0.261364597382529,-0.879239324146225,0.0186875959664192,-0.59560366045563,0.156070812408177,-0.651149721115782,2.05892583912397,-0.0970508790426807,-0.284147351040462,0.102231224131852,-0.221321166506679,0.192652183059585,-0.235615235168828,-0.694703280113148,0.642288978675522,-1.7008330821548,0.383147553526866,-0.073363780959457,-0.247770752354073,-0.168767776410841,-1.45094172818664,0.358478074755356,0.355364846835616,-0.870890507461712,-0.865424293257737,0.0429036843184922,0.103541220914095,-0.659494690040173,0.0205533084549953,0.0335297621505104,0.197835529842487,-0.484943422638009,-0.76496804725985,-1.07324504992399,0.421809934390108,1.0651860378427
2.26218359348881,-0.273629416499031,0.446395475785863,-0.794181130598553,0.499985035348269,0.608038604124687,0.902853933564719,-0.0137873714156374,0.261039278389355,-0.104651322998506,-0.389252476262478,1.60695903360069,0.688713628181453,-0.106710412412478,0.655120616988388,0.170451145606998,-0.0716046212550368,-0.306653951953095,-0.502031825860685,1.53383883694982,-1.74972802132807,-1.24869832387867,-0.547006444965652,-0.0433362622817216,0.445606683889514,-0.286681528090377,0.148323664665883,0.0264257764193794,-0.314212701445067,-0.0676196809975806,-0.10458500670421,-0.465084162534965,-0.926114689280656,1.16562705877759,0.76546274762292,0.676777629035493,0.877272712948378,-0.380742389584273,0.713192300681378,0.0580922440818094,0.269812046793954,0.345184887165661,-0.600751527027666,-0.0556519683597819,-0.0358061598526312,-0.395599972361521,0.122160667094832,0.429994679439051,0.369861987501363,0.256434107925498,-0.510981232044815,0.0950252120726939,-2.11264423602162,0.36412328095788
0.41836596092608,0.0415356907782828,-0.887748287727849,1.20444111722138,0.727762276132179,-0.588716162553979,0.695389600795236,-0.0592761141385965,0.46381605779523,-0.126160365657696,-0.0712873006844995,2.03415531480709,1.06006078421687,-0.503476856781859,0.842876926190038,0.112763429141221,-0.509089175369531,-0.35717958361321,-0.0768901598534737,0.257638205220921,0.90324354058341,0.0502728588455606,-1.19836314642277,0.24306072208986,0.87520703583425,-0.0523432756817853,-0.354226793943962,-0.0612418178019294,0.0134805190928255,0.0164712621317599,-0.130957261474236,0.780501199108602,0.767516430024463,-1.95332958124061,0.973662014454076,0.126897168791918,-1.09949073425972,-0.606519419743177,1.04009703992636,0.116903702683217,-0.112375117346082,0.320304244307966,-0.425303498565507,0.33443961575171,0.40234261434881,-0.411241563393888,0.37352971966182,-0.0642900970146591,-0.0429931112290351,-0.324220616984226,-0.688599766251107,-1.39770720437505,0.319357720440045,1.27217879812383
0.905510036347444,-0.0852928415410577,-0.47108046498465,0.695107264984835,0.839569602610918,-0.466939191032566,0.92039154270538,-0.0492877595397249,0.308348700539289,-0.198896583768427,-0.0840692273762439,1.81946215826381,1.21202398524253,-0.865339740098274,0.830251983006067,0.136565281417985,-0.460118289309388,-0.304593157238455,-0.0859229062504805,0.37020163092056,1.11611033633694,-0.261692473532435,-0.525698328742944,0.304613171710271,1.14385953979449,-0.0803996422427456,-0.407113146879022,0.134231410383154,0.0306132591757823,-0.0486888409205773,-0.13413120724408,0.544623665816929,1.11680177155731,-2.09696714006341,0.544422874745099,0.484888542114367,-1.5924250011122,-0.158869691768667,1.40443563771931,0.104712498725266,-0.108033021610129,0.480080714231452,-0.457435683883061,0.303708259770749,0.392029440286399,-0.45006142590002,0.289277004505041,-0.0450050789469833,-0.0885949593294824,-0.200053032031487,-0.558647381184548,-1.04360726119457,0.133376690354038,1.00765360983567
5.6196311877541,0.0583572078588405,1.45022390384066,-0.838696429083281,-0.537411686374995,-1.07513177548507,0.211291239512791,0.137057082559798,0.42454352345489,-0.0722798063179421,-1.08444889597643,1.47980416879797,0.175004638236006,0.707540806055682,0.44480888758814,0.0424746044507916,-0.378223390263363,-0.534397256751614,-0.466085328043763,0.837589918806271,-1.17706671547595,0.0614950002494643,0.732336166168168,-0.29863597294626,1.30506510522318,-0.189714154420162,0.119136339464502,-0.126845924107196,-0.229559638281256,0.159529382123609,-0.193369424556664,-0.319477721604749,0.474263302231299,0.175522202555278,1.07098240965059,0.145528783725683,2.77676076568853,0.288651082863066,-1.00430934278656,-0.132345338570097,0.0810675890562154,0.0580668491960427,-0.211004890493304,0.315839804855342,0.33397895072841,-0.168962456275418,0.53287570483496,0.397735011105961,0.363448215663295,-0.26192370900898,-1.05581705713733,-1.00506039363054,-0.635120543798938,1.73029712432016
1.95592239785354,-0.0582189246915867,0.763505650640677,-0.785852188262501,-0.0242140412610634,-0.945846837589434,0.474844633450729,0.100746918393439,0.243639959578051,-0.0634016731185659,-0.0646061858758521,1.70560236165533,0.515893245352896,0.593418758798281,0.67177434945645,-0.056494204013315,-0.246000791733419,-0.703854484546112,-0.358439064909176,0.616514585250506,-0.760857300623429,0.723244930581739,0.869032221434054,-0.325683828009016,1.92642368245185,-0.240635224142486,-0.0288203673173866,-0.0399262308073678,-0.180203141525523,0.111896984426888,-0.360388689979507,0.186907322578337,1.55610556644107,0.616565795916927,0.103540261045735,-1.60040041678675,2.23257154891786,-0.138077924911922,-0.421163547633245,-0.0667068894813029,0.0343668988989404,0.0694960046655962,-0.181131806380704,0.152831944174599,0.169973135752722,-0.304334231588096,0.905576568428212,0.145504070242545,0.316732113751834,-0.365153173582245,-0.851639618774851,-0.651863723804678,0.162286036324901,1.42326156378057
-0.444735393105203,-0.148154351158727,-0.675573650367956,0.109477436494856,0.105286434094457,-1.01604595706047,-0.174366504314538,0.0231391231294838,0.3047938603154,-0.000410416083918026,-0.415790187129778,1.320543532402,0.749103908746239,0.819618176602861,0.963386630956798,-0.0405298347836995,-0.167487697664244,-0.447597279792535,-0.311403212580988,0.37614911982913,-0.35046578059886,0.0726708839904368,0.338645513694255,-0.300002636788396,1.79915839228878,-0.146436629837353,-0.053548177489498,0.0894020010650969,-0.0704328509403641,0.110740409923904,-0.310564936326495,1.76723990829165,1.04549672302828,0.241396060097513,0.453132805518168,-0.597862318322037,0.353505924382172,-0.651095368838147,-0.127424832459735,-0.0342980757168007,0.000621348603584182,0.161812425837903,-0.158651776919453,0.0996416773362344,0.0314043722811902,-0.356143257271659,0.702525583980009,0.198321590798453,0.253300774911209,-0.175089687223329,-0.838819285598596,-0.226403516352395,-0.822878790451552,1.16516269889582
4.03564057813526,-0.0685983562109418,1.12690873086451,0.558825426598205,1.05041404869972,0.463213134060383,0.944889718059901,-0.0549485847052973,0.117955299788671,-0.161721956007481,0.0392618591245706,1.01641253521671,1.31663280356899,-1.0963735599485,0.51193139067178,0.390394466075918,-0.669177400872789,-0.268800102218944,0.0295474299975965,-0.359025106158397,0.112598592054083,-0.851750639900842,-1.16908482484807,1.6837778520619,0.146872303905645,-0.0652922874248233,-0.241547935591513,0.137856637317107,0.187306815893958,-0.241216615344095,0.0171207781923827,-1.63282300214684,-0.455656589862284,-0.611350189887392,0.513095835971574,1.46275870480998,-0.669951962193285,0.854605036726797,0.672624449666096,0.0575034896899383,0.0938673393095604,-0.316026324012917,-0.532902556427344,0.44330836357801,0.376233113560185,-0.579880210566884,0.231986479501286,-0.198687281510935,0.0158334083323917,-0.23401421933269,-0.50499649327728,-0.87647098123729,-0.451187259195685,0.569927510652957
5.72842486355291,-0.240702368731374,0.51903380469982,0.565871234440924,-0.270508079626459,-0.99340836909086,1.92654661079806,0.102666960327726,0.324879869984278,-0.315599667438393,-1.39652803368108,1.46094175470571,0.56021425101813,0.754298378905542,0.418678892154178,-0.0733288394209597,0.100674475390919,-0.557044822187751,-0.378416572608205,1.48974353047277,-0.15608093912608,0.061660389568311,-0.218881562900448,-0.93448840997998,1.12932776065891,-0.36079092755401,-0.117397229256941,0.180288128308565,-0.183544667958847,0.164274939835223,-0.238025281308423,0.873421877028644,-0.162205156574604,-0.421735866049841,0.503504899298693,0.171622141836984,0.48221349199201,-1.15006468263073,0.833451616075942,-0.0273330149122637,0.0472635183294122,0.171652319463624,-0.297947750251525,-0.251454138094004,-0.101774185852395,-0.170924752183784,0.492926442722245,0.317082861069365,0.322818192249524,0.0145227044309365,-0.895009372936079,1.09043122989766,-1.90823699797417,0.142569595564092
5.99590921467608,-0.144776353652625,-0.240524024442571,-0.679387749088315,0.373049749906131,-1.82035904844121,1.13369148863112,0.0424425470491063,0.511837207604247,-0.192021939090647,-0.31555031616132,1.68203908288884,0.670442394802287,0.371396398555599,0.273751824539249,0.00662783770483974,-0.166628168890302,-0.616886763315117,-0.253504764607153,1.35412225694298,0.159894600910445,-0.095174488714628,1.14055646447612,-1.0967873807136,1.2706868552618,-0.311582100875836,-0.179691574413931,0.133075390206849,-0.283608569742807,0.155774648019938,-0.184205038661418,1.15298812911765,-0.634638024760306,-1.81816705562025,1.56119717142487,-0.0979349912815606,0.218582664472361,-0.688962865328057,0.379934500426061,0.106277262039629,0.16994179211942,0.365644783660488,-0.206783434176513,-0.258124350907361,0.0965108991028484,-0.125303418379514,0.802173465060463,0.157884308121586,0.1614928087462,0.140247737908791,-0.72922498702757,0.217749512635895,-1.76672484208013,0.116184322369682
