Super_Region,Date,Effort,retained_gag,released_gag,retained_RS,released_RS,retained_RG,released_RG,N,N_Gag,N_RG,N_RS,FIR,Bag_gag,Bag_RS,Bag_RG,sin1,cos1,sin2,cos2,Fishable,Pop,Fuel,M_Gag,M_RS,M_RG,S_Gag,S_RS,S_RG,A_Gag,A_RS,A_RG,A_GS,A_Gag_e,A_RS_e,A_RG_e,A_GS_e,Gag_Catch,RG_Catch,RS_Catch,Year,S_Gag2,S_RS2,S_RG2,S_Gag3,S_RS3,S_RG3,Lag_Gag,Lag_RS,Lag_RG,Gag_searches,RG_searches,RS_searches
Big_Bend,2016-03-01,12428.8661371572,0,21943.2327854863,0,10076.1010718751,411.943510642802,2312.4802886041,32,17,7,6,25911.0218158902,2,2,2,0.858763958275803,0.512371412128424,0.880012203973536,-0.47495107206705,1,1173075,1.95036225227847,0,0,1,183,71,365,0.58139,1.372,0.39169,1.22,0.30621,0.785,0.82707,1.33,21943.2327854863,2724.4237992469,10076.1010718751,2,0,0,5.89989735358249,0,0,5.89989735358249,9190.91368299742,148043.915577295,236.807101696921,35,14,32
Big_Bend,2016-04-01,31202.7425627902,3902.55389483047,40621.4157432802,0,3108.33023898453,0,253.574271453102,87,37,2,10,24825.9700898725,2,2,2,0.99999073973619,0.00430353829624429,0.0086069968886887,-0.999962959116266,1,1173075,2.03560540372566,0,0,1,183,71,365,0.58139,1.372,0.39169,1.22,0.30621,0.785,0.82707,1.33,44523.9696381107,253.574271453102,3108.33023898453,2,0,0,5.89989735358249,0,0,5.89989735358249,21943.2327854863,10076.1010718751,2724.4237992469,40,21,35
Big_Bend,2016-05-01,13926.2857513305,641.21404564365,39558.4399666452,3676.24958485316,27301.580102205,0,651.382774526972,57,16,1,11,23141.2621257199,2,2,2,0.871706318709322,-0.490028666429059,-0.854322169749827,-0.519743812155516,1,1173075,2.1837995954209,0,0.0967741935483871,1,183,71,365,0.58139,1.372,0.39169,1.22,0.30621,0.785,0.82707,1.33,40199.6540122889,651.382774526972,30977.8296870582,2,0,4.26267987704132,5.89989735358249,0,0.412517407455611,5.89989735358249,44523.9696381107,3108.33023898453,253.574271453102,48,29,46
Big_Bend,2016-06-01,70209.9732832475,28884.6002615973,41406.1836330587,49223.0558910424,201380.576334443,12020.6041142295,33902.3259299633,159,42,29,40,22131.126487674,2,2,2,0.501241813445776,-0.865307254363206,-0.867456354729597,0.49751328890718,0.991666666666667,1173075,2.28347521739673,0,1,1,183,71,365,0.58139,1.372,0.39169,1.22,0.30621,0.785,0.82707,1.33,70290.7838946559,45922.9300441928,250603.632225486,2,0,4.26267987704132,5.89989735358249,0,4.26267987704132,5.89989735358249,40199.6540122889,30977.8296870582,651.382774526972,46,27,56
Big_Bend,2016-07-01,29068.5802601662,4937.96008342932,42759.163396248,0,523.819633185437,577.014173029805,4549.26869631261,76,23,13,4,23831.3490343112,2,2,2,0.0086069968886887,-0.999962959116266,-0.0172133561558353,0.999851839209116,1,1173075,2.12056307827631,0.967741935483871,0.354838709677419,1,183,71,365,0.58139,1.372,0.39169,1.22,0.30621,0.785,0.82707,1.33,47697.1234796773,5126.28286934242,523.819633185437,2,5.20948615284142,4.26267987704132,5.89989735358249,5.04143821242718,1.51256382733724,5.89989735358249,70290.7838946559,250603.632225486,45922.9300441928,44,20,39
Big_Bend,2016-08-01,8707.26409044393,148.351975370652,6894.41577780644,0,1925.90287297216,74.1759876853262,2393.63225131559,34,5,10,3,24509.4697978618,2,2,2,-0.501241813445775,-0.865307254363206,0.867456354729596,0.497513288907181,1,1173075,2.06189196602224,1,0,1,183,71,365,0.58139,1.372,0.39169,1.22,0.30621,0.785,0.82707,1.33,7042.7677531771,2467.80823900091,1925.90287297216,2,5.20948615284142,0,5.89989735358249,5.20948615284142,0,5.89989735358249,47697.1234796773,523.819633185437,5126.28286934242,41,12,28
Big_Bend,2016-09-01,12431.4860471552,1052.58536066327,7196.50567290066,1582.75086658891,15921.8274061731,0,1239.64546678135,71,17,7,21,23503.3483357568,2,2,2,-0.871706318709322,-0.490028666429059,0.854322169749827,-0.519743812155515,0.983333333333333,1173075,2.15015657112963,1,0.4,1,183,71,365,0.58139,1.372,0.39169,1.22,0.30621,0.785,0.82707,1.33,8249.09103356393,1239.64546678135,17504.578272762,2,5.20948615284142,4.26267987704132,5.89989735358249,5.20948615284142,1.70507195081653,5.89989735358249,7042.7677531771,1925.90287297216,2467.80823900091,40,13,29
Big_Bend,2016-10-01,20820.102520734,3713.49843415227,23330.9992498224,0,3565.89562708622,0,1883.09146488626,53,26,5,3,23131.5086114044,2,2,2,-0.99999073973619,0.00430353829624382,-0.00860699688868776,-0.999962959116266,1,1173075,2.1847204052554,1,0.483870967741935,1,183,71,365,0.58139,1.372,0.39169,1.22,0.30621,0.785,0.82707,1.33,27044.4976839747,1883.09146488626,3565.89562708622,2,5.20948615284142,4.26267987704132,5.89989735358249,5.20948615284142,2.06258703727805,5.89989735358249,8249.09103356393,17504.578272762,1239.64546678135,41,13,21
Big_Bend,2016-11-01,38705.8469501197,10242.5669049383,86853.8497026673,7823.7881144364,43675.1978732254,0,4381.33425131786,102,33,17,19,24229.108621156,2,2,2,-0.858763958275804,0.512371412128423,-0.880012203973535,-0.474951072067052,1,1173075,2.08575064224814,1,0,1,183,71,365,0.58139,1.372,0.39169,1.22,0.30621,0.785,0.82707,1.33,97096.4166076057,4381.33425131786,51498.9859876618,2,5.20948615284142,0,5.89989735358249,5.20948615284142,0,5.89989735358249,27044.4976839747,3565.89562708622,1883.09146488626,48,12,25
Big_Bend,2016-12-01,15250.2402325801,9511.66395192882,17528.0861672646,0,133618.93554999,0,7325.68372685663,60,21,15,7,22583.5238292579,2,2,2,-0.493775550159977,0.869589389346611,-0.858763958275803,0.512371412128423,1,1173075,2.23773221795461,1,0,1,183,71,365,0.58139,1.372,0.39169,1.22,0.30621,0.785,0.82707,1.33,27039.7501191934,7325.68372685663,133618.93554999,2,5.20948615284142,0,5.89989735358249,5.20948615284142,0,5.89989735358249,97096.4166076057,51498.9859876618,4381.33425131786,67,16,23
Big_Bend,2017-01-01,8897.5874497257,0,3988.03986821887,0,592.521986489703,0,2138.95358019988,24,8,10,3,22134.6614656747,2,2,2,0,1,0,1,0.967741935483871,1202537,2.34860774462374,0,0,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,3988.03986821887,2138.95358019988,592.521986489703,3,0,0,5.89989735358249,0,0,5.89989735358249,27039.7501191934,133618.93554999,7325.68372685663,64,15,23
Big_Bend,2017-02-01,19881.7179703684,0,28090.4132542832,0,6740.57680810154,0,0,48,13,0,9,23312.0096123791,2,2,2,0.508670943852104,0.860961015888994,0.875891705144243,0.482507741761218,0.990740740740741,1202537,2.22999381895,0,0,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,28090.4132542832,0,6740.57680810154,3,0,0,5.89989735358249,0,0,5.89989735358249,3988.03986821887,592.521986489703,2138.95358019988,45,18,31
Big_Bend,2017-03-01,35148.1694760955,0,73873.1014905538,0,6667.82748327306,80.6131895173333,20949.313370108,75,25,29,3,23282.5718706516,2,2,2,0.849817091527528,0.527077708642372,0.895839290734909,-0.444378178104613,1,1202537,2.23281335205231,0,0,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,73873.1014905538,21029.9265596254,6667.82748327306,3,0,0,5.89989735358249,0,0,5.89989735358249,28090.4132542832,6740.57680810154,0,36,17,31
Big_Bend,2017-04-01,57169.8042574507,6906.0867632969,105760.266918248,11031.2727276985,245727.84225604,0,5826.01148554888,72,24,6,10,21741.5805498924,2,2,2,0.999768501979891,0.0215160974362223,0.0430222330045306,-0.99907411510223,0.983333333333333,1202537,2.39106983154294,0,0,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,112666.353681545,5826.01148554888,256759.114983738,3,0,0,5.89989735358249,0,0,5.89989735358249,73873.1014905538,6667.82748327306,21029.9265596254,40,19,39
Big_Bend,2017-05-01,27064.2406277838,10370.8719180223,59989.0106117216,12112.7585052694,54749.5549414165,0,14279.3141253231,57,26,14,11,22553.730798797,2,2,2,0.880012203973536,-0.47495107206705,-0.835925479418636,-0.54884295828472,0.983870967741935,1202537,2.30496842436734,0,0.161290322580645,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,70359.8825297439,14279.3141253231,66862.3134466859,3,0,3.80666248977032,5.89989735358249,0,0.613977820930696,5.89989735358249,112666.353681545,256759.114983738,5826.01148554888,42,23,52
Big_Bend,2017-06-01,68621.5326586248,16526.4897593421,79478.5633832287,57979.0149528939,224170.415723721,1490.30581960372,38523.883814983,321,105,83,140,23022.3950958752,2,2,2,0.516062391015853,-0.856550995901004,-0.884067509943364,0.467359217158002,1,1202537,2.25804644244953,1,0.366666666666667,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,96005.0531425708,40014.1896345867,282149.430676615,3,5.36597601502185,3.80666248977032,5.89989735358249,5.36597601502185,1.39577624624912,5.89989735358249,70359.8825297439,66862.3134466859,14279.3141253231,41,31,74
Big_Bend,2017-07-01,22886.4678887202,1159.55614958372,15279.9385989743,11346.9758931052,20278.6280054925,1072.94224105568,14069.645823215,140,23,53,51,24252.4606866679,2,2,2,0.0258184402271331,-0.999666648510511,-0.0516196672232542,0.998666816288476,1,1202537,2.14352011593966,1,0.451612903225806,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,16439.4947485581,15142.5880642707,31625.6038985977,3,5.36597601502185,3.80666248977032,5.89989735358249,5.36597601502185,1.71913789860595,5.89989735358249,96005.0531425708,282149.430676615,40014.1896345867,38,27,58
Big_Bend,2017-08-01,24925.0496847057,1214.74813615678,13337.5236272447,18492.4898542867,23067.2385975815,229.195192638429,28858.0438487065,109,30,33,42,23066.5035967996,2,2,2,-0.48627270710869,-0.873807103611081,0.849817091527527,0.527077708642373,1,1202537,2.2537285343116,1,0.387096774193548,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,14552.2717634015,29087.2390413449,41559.7284518682,3,5.36597601502185,3.80666248977032,5.89989735358249,5.36597601502185,1.47354677023367,5.89989735358249,16439.4947485581,31625.6038985977,15142.5880642707,39,25,34
Big_Bend,2017-09-01,10346.4889199532,36.5485107980596,5549.99956692792,9586.86280783035,16038.2303815087,0,7435.14346449865,72,26,43,37,19345.9888064571,2,2,2,-0.863142128049911,-0.504961054721521,0.871706318709322,-0.490028666429058,0.958333333333333,1202537,2.6871532834526,1,0.1,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,5586.54807772598,7435.14346449865,25625.0931893391,3,5.36597601502185,3.80666248977032,5.89989735358249,5.36597601502185,0.380666248977032,5.89989735358249,14552.2717634015,41559.7284518682,29087.2390413449,33,10,24
Big_Bend,2017-10-01,34888.9530258112,22300.3794041177,134560.082021434,0,0,0,0,40,21,0,0,21521.9343130783,2,2,2,-0.999916658654738,-0.0129102960750097,0.0258184402271342,-0.999666648510511,1,1202537,2.41547235423529,1,0,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,156860.461425552,0,0,3,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,5586.54807772598,25625.0931893391,7435.14346449865,40,11,31
Big_Bend,2017-11-01,29293.1347181193,14829.4783996256,51786.6846321398,0,2762.12709609223,0,9052.71173771576,68,33,18,9,21392.7460244309,2,2,2,-0.867456354729597,0.49751328890718,-0.863142128049911,-0.504961054721521,1,1202537,2.43005910898676,1,0,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,66616.1630317653,9052.71173771576,2762.12709609223,3,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,156860.461425552,0,0,48,8,30
Big_Bend,2017-12-01,32351.9037879193,3488.674990203,84864.0362379105,0,1902.98583325046,0,5546.37835856946,96,35,25,4,22210.1682974075,2,2,2,-0.508670943852105,0.860961015888994,-0.875891705144243,0.482507741761217,1,1202537,2.34062329680665,1,0,1,214,45,365,0.79313,1.504,0.81013,1.151,0.58139,1.372,0.39169,1.22,88352.7112281135,5546.37835856946,1902.98583325046,3,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,66616.1630317653,2762.12709609223,9052.71173771576,56,14,30
Big_Bend,2018-01-01,592.280583487947,0,96.7723352160037,0,205.191242623931,0,0,6,1,0,1,21555.5645449034,2,2,2,0,1,0,1,1,1186128,2.47440690155928,0,0,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,96.7723352160037,0,205.191242623931,4,0,0,5.89989735358249,0,0,5.89989735358249,88352.7112281135,1902.98583325046,5546.37835856946,35,9,22
Big_Bend,2018-02-01,7250.62745517442,0,13366.8231232144,0,6549.15011177987,0,4786.41663469036,63,33,15,10,20887.6717877319,2,2,2,0.508670943852104,0.860961015888994,0.875891705144243,0.482507741761218,1,1186128,2.55352718191611,0,0,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,13366.8231232144,4786.41663469036,6549.15011177987,4,0,0,5.89989735358249,0,0,5.89989735358249,96.7723352160037,205.191242623931,0,32,14,30
Big_Bend,2018-03-01,2194.02270501453,0,1044.46754517338,0,2919.94870275304,87.1097536636916,1137.15497391342,29,17,6,4,21389.432294501,2,2,2,0.849817091527528,0.527077708642372,0.895839290734909,-0.444378178104613,1,1186128,2.49362568124952,0,0,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,1044.46754517338,1224.26472757711,2919.94870275304,4,0,0,5.89989735358249,0,0,5.89989735358249,13366.8231232144,6549.15011177987,4786.41663469036,33,14,33
Big_Bend,2018-04-01,17535.5952606979,1099.86709379744,32532.4076339234,0,11743.4170443306,163.297769406409,4514.31385011715,48,12,10,12,20154.0427682042,2,2,2,0.999768501979891,0.0215160974362223,0.0430222330045306,-0.99907411510223,1,1186128,2.64647834136099,0,0,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,33632.2747277208,4677.61161952356,11743.4170443306,4,0,0,5.89989735358249,0,0,5.89989735358249,1044.46754517338,2919.94870275304,1224.26472757711,38,15,45
Big_Bend,2018-05-01,17793.9374344599,770.113841839883,22913.5134556163,0,10573.5651604411,488.512607438723,11386.4363978986,67,26,23,14,19099.7235770546,2,2,2,0.880012203973536,-0.47495107206705,-0.835925479418636,-0.54884295828472,0.951612903225806,1186128,2.79256594796963,0,0,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,23683.6272974562,11874.9490053373,10573.5651604411,4,0,0,5.89989735358249,0,0,5.89989735358249,33632.2747277208,11743.4170443306,4677.61161952356,40,18,41
Big_Bend,2018-06-01,144652.410053947,16181.8136835931,134093.093510905,153058.433391145,344560.675987435,12372.5104735138,168317.618134182,323,88,127,164,19492.0790754785,2,2,2,0.516062391015853,-0.856550995901004,-0.884067509943364,0.467359217158002,1,1186128,2.73635446841662,1,0.666666666666667,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,150274.907194498,180690.128607696,497619.10937858,4,5.36597601502185,3.71357206670431,5.89989735358249,5.36597601502185,2.47571471113621,5.89989735358249,23683.6272974562,10573.5651604411,11874.9490053373,41,33,89
Big_Bend,2018-07-01,50981.7812754081,24570.6800111513,52447.2248349462,64894.3028477467,157055.537379843,7044.57304130256,143684.852613333,165,51,67,72,19644.0661567578,2,2,2,0.0258184402271331,-0.999666648510511,-0.0516196672232542,0.998666816288476,1,1186128,2.7151831627571,1,0.67741935483871,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,77017.9048460975,150729.425654635,221949.840227589,4,5.36597601502185,3.71357206670431,5.89989735358249,5.36597601502185,2.51564559357389,5.89989735358249,150274.907194498,497619.10937858,180690.128607696,37,23,74
Big_Bend,2018-08-01,14426.3687490124,4400.28107267034,6748.68014165283,0,1280.78983102723,71.7897747996505,6598.08686799717,50,11,20,5,19569.6119808719,2,2,2,-0.48627270710869,-0.873807103611081,0.849817091527527,0.527077708642373,1,1186128,2.72551329730245,1,0,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,11148.9612143232,6669.87664279682,1280.78983102723,4,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,77017.9048460975,221949.840227589,150729.425654635,34,22,65
Big_Bend,2018-09-01,28606.8179130058,7051.30684788774,20787.7514870803,0,16237.3932684512,3268.82250878909,49862.9132947895,86,23,43,19,19564.9395526019,2,2,2,-0.863142128049911,-0.504961054721521,0.871706318709322,-0.490028666429058,1,1186128,2.72616419455395,1,0,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,27839.058334968,53131.7358035786,16237.3932684512,4,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,11148.9612143232,1280.78983102723,6669.87664279682,35,13,32
Big_Bend,2018-10-01,54427.6179768325,2692.3577496833,46554.9976726213,0,9813.14638733121,0,11316.2002749431,59,22,7,2,19382.2969022992,2,2,2,-0.999916658654738,-0.0129102960750097,0.0258184402271342,-0.999666648510511,0.959677419354839,1186128,2.75185329921288,1,0,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,49247.3554223046,11316.2002749431,9813.14638733121,4,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,27839.058334968,16237.3932684512,53131.7358035786,32,9,23
Big_Bend,2018-11-01,10931.9961674738,2627.77364117758,10825.0261154267,0,727.308858362175,0,4808.72942247153,33,18,9,2,21440.8986498583,2,2,2,-0.867456354729597,0.49751328890718,-0.863142128049911,-0.504961054721521,1,1186128,2.48764002609882,1,0,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,13452.7997566042,4808.72942247153,727.308858362175,4,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,49247.3554223046,9813.14638733121,11316.2002749431,39,13,22
Big_Bend,2018-12-01,26494.1001887299,12243.7314083277,44594.6954832224,901.678006772946,17638.1672190987,135.579251811105,3420.19743599506,120,67,22,47,24005.4466974346,2,2,2,-0.508670943852105,0.860961015888994,-0.875891705144243,0.482507741761217,0.989247311827957,1186128,2.22188065688507,1,0,1,214,41,365,0.60035,1.083,0.48505,1.334,0.79313,1.504,0.81013,1.151,56838.4268915501,3555.77668780617,18539.8452258716,4,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,13452.7997566042,727.308858362175,4808.72942247153,62,15,26
Big_Bend,2019-01-01,4853.47817604655,0,6608.76343659041,0,6820.22561090193,0,271.931234272886,21,5,2,7,26662.3843007202,2,2,2,0,1,0,1,1,1220747,2.15009155644362,0,0,1,214,48,365,1.44165,1.504,0.50584,1.257,0.60035,1.083,0.48505,1.334,6608.76343659041,271.931234272886,6820.22561090193,5,0,0,5.89989735358249,0,0,5.89989735358249,56838.4268915501,18539.8452258716,3555.77668780617,37,17,27
Big_Bend,2019-02-01,21328.4181696595,0,26228.6543674372,0,12446.6485790604,0,1009.82214408816,25,15,4,9,25461.7595501055,2,2,2,0.508670943852104,0.860961015888994,0.875891705144243,0.482507741761218,1,1220747,2.2514770531401,0,0,1,214,48,365,1.44165,1.504,0.50584,1.257,0.60035,1.083,0.48505,1.334,26228.6543674372,1009.82214408816,12446.6485790604,5,0,0,5.89989735358249,0,0,5.89989735358249,6608.76343659041,6820.22561090193,271.931234272886,47,23,27
Big_Bend,2019-03-01,22237.1836314544,0,34663.3419203594,0,13686.9814375703,0,23834.5736302421,50,18,10,2,22765.5678230881,2,2,2,0.849817091527528,0.527077708642372,0.895839290734909,-0.444378178104613,1,1220747,2.51812596132544,0,0,1,214,48,365,1.44165,1.504,0.50584,1.257,0.60035,1.083,0.48505,1.334,34663.3419203594,23834.5736302421,13686.9814375703,5,0,0,5.89989735358249,0,0,5.89989735358249,26228.6543674372,12446.6485790604,1009.82214408816,34,23,41
Big_Bend,2019-04-01,1464.88720461869,198.946016479322,1860.56977194596,0,2288.69759257778,24.8336058112596,448.501843553082,66,39,12,27,21143.7233573327,2,2,2,0.999768501979891,0.0215160974362223,0.0430222330045306,-0.99907411510223,0.966666666666667,1220747,2.71128061934997,0,0,1,214,48,365,1.44165,1.504,0.50584,1.257,0.60035,1.083,0.48505,1.334,2059.51578842528,473.335449364342,2288.69759257778,5,0,0,5.89989735358249,0,0,5.89989735358249,34663.3419203594,13686.9814375703,23834.5736302421,34,10,41
Big_Bend,2019-05-01,68268.8409973727,9473.34665476917,66975.5452278365,0,145805.623988502,1394.6514453947,41128.089012735,156,65,44,63,21709.5985453336,2,2,2,0.880012203973536,-0.47495107206705,-0.835925479418636,-0.54884295828472,1,1220747,2.64060927888303,0,0,1,214,48,365,1.44165,1.504,0.50584,1.257,0.60035,1.083,0.48505,1.334,76448.8918826057,42522.7404581297,145805.623988502,5,0,0,5.89989735358249,0,0,5.89989735358249,2059.51578842528,2288.69759257778,473.335449364342,37,23,45
Big_Bend,2019-06-01,77807.9927438247,14843.8835600484,71703.1975303646,57881.2370402562,84238.2838879354,1435.16752709857,42841.3855057107,201,43,44,79,23223.3197765055,2,2,2,0.516062391015853,-0.856550995901004,-0.884067509943364,0.467359217158002,0.991666666666667,1220747,2.4684914952439,1,1,1,214,48,365,1.44165,1.504,0.50584,1.257,0.60035,1.083,0.48505,1.334,86547.081090413,44276.5530328093,142119.520928192,5,5.36597601502185,3.87120101090789,5.89989735358249,5.36597601502185,3.87120101090789,5.89989735358249,76448.8918826057,145805.623988502,42522.7404581297,40,25,86
